file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F00952,CaliCat (H2U),"2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/5660061159_ExtA1 - H2U Ultra-low-cost, Scalable, Electrocatalysts and Electrolyzers for Cost-Effective Green Hydrogen Gas Production.pdf","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/5660061159_ExtA1 - H2U Ultra-low-cost, Scalable, Electrocatalysts and Electrolyzers for Cost-Effective Green Hydrogen Gas Production.pdf",PLACED,10 Technical & Diligence,False,moved,True
F00953,CaliCat (H2U),"2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/5660061159_ExtA2 - H2U Ultra-low-cost, Scalable, Electrocatalysts and Electrolyzers for Cost-Effective Green Hydrogen Gas Production.pdf","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/5660061159_ExtA2 - H2U Ultra-low-cost, Scalable, Electrocatalysts and Electrolyzers for Cost-Effective Green Hydrogen Gas Production.pdf",PLACED,10 Technical & Diligence,False,moved,True
F00954,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/5660061159_SSA - final.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/5660061159_SSA - final.docx,PLACED,10 Technical & Diligence,False,moved,True
F00955,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/CERTIFICATE OF INSURANCE.Pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/CERTIFICATE OF INSURANCE.Pdf,PLACED,10 Technical & Diligence,False,moved,True
F00956,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/EFT form.PDF,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/EFT form.PDF,PLACED,10 Technical & Diligence,False,moved,True
F00957,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/Fw_ H2U Task 1B deliverable for approval.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Fw_ H2U Task 1B deliverable for approval.msg,PLACED,10 Technical & Diligence,False,moved,True
F00958,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/Fw_ H2U Task 1a completion and invoicing.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Fw_ H2U Task 1a completion and invoicing.msg,PLACED,10 Technical & Diligence,False,moved,True
F00959,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/Invoice INV-0004.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Invoice INV-0004.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00960,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/Invoice INV-0005.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Invoice INV-0005.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00961,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/Invoice INV-0008.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Invoice INV-0008.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00962,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/RE_ H2U slides from meeting today.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/RE_ H2U slides from meeting today.msg,PLACED,10 Technical & Diligence,False,moved,True
F00963,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/Re_ $40K.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Re_ $40K.msg,PLACED,10 Technical & Diligence,False,moved,True
F00964,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/Re_ Updated Task 1C deliverable slides.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Re_ Updated Task 1C deliverable slides.msg,PLACED,10 Technical & Diligence,False,moved,True
F00965,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/SCG 2nd invoice.png,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SCG 2nd invoice.png,PLACED,10 Technical & Diligence,False,moved,True
F00966,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/SoCalGas - H2U Task 1B deliverable.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SoCalGas - H2U Task 1B deliverable.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00967,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/SoCalGas - H2U amended Task 1C deliverable - final.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/SoCalGas - H2U amended Task 1C deliverable - final.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00968,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/certificate document 0.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/certificate document 0.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00969,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/certificate.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/certificate.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00970,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/invoiceList_Sort[invoiceDate]_Order[desc].pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/invoiceList_Sort[invoiceDate]_Order[desc].pdf,PLACED,10 Technical & Diligence,False,moved,True
F00971,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/purchaseOrder_5660061159.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/purchaseOrder_5660061159.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00972,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/SCG/void check.PDF,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/void check.PDF,PLACED,10 Technical & Diligence,False,moved,True
F00973,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/Tokyo Gas/Invoice INV-0009.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Invoice INV-0009.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00974,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/Tokyo Gas/Invoice INV-0010.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Invoice INV-0010.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00975,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/Tokyo Gas/TG-H2U JDA DRAFT Nov 2022_w modifications req by TG.docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/TG-H2U JDA DRAFT Nov 2022_w modifications req by TG.docx,PLACED,10 Technical & Diligence,False,moved,True
F00976,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/Tokyo Gas/Tokyo Gas & H2U Technologies Fully Executed JDA 1-25-23.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Tokyo Gas & H2U Technologies Fully Executed JDA 1-25-23.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00977,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Business Development/Tokyo Gas/Tokyo Gas Chinese wall outline.pptx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Tokyo Gas Chinese wall outline.pptx,PLACED,10 Technical & Diligence,False,moved,True
F00978,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Corporate Decks/H2U SERIES B FINALb (003).pdf,COMPANIES/CaliCat (H2U)/12_Company_Materials/H2U SERIES B FINALb (003).pdf,PLACED,12 Company Materials,False,moved,True
F00979,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2022-2023 409A report data.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/2022-2023 409A report data.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00980,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/H2U Technologies __ Carta Follow Up + Contract.msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies __ Carta Follow Up + Contract.msg,PLACED,10 Technical & Diligence,False,moved,True
F00981,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/Multiple certificates 053122 without details.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Multiple certificates 053122 without details.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00982,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/Multiple certificates 053122.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Multiple certificates 053122.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00983,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/Re_ Updated invitation_ H2U Technologies _ Carta Tax @ Tue Nov 1_ 2022 5_30pm - 6pm (EDT) (charlie_lin@h2utechnologies_com).msg,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Re_ Updated invitation_ H2U Technologies _ Carta Tax @ Tue Nov 1_ 2022 5_30pm - 6pm (EDT) (charlie_lin@h2utechnologies_com).msg,PLACED,10 Technical & Diligence,False,moved,True
F00984,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2022-04-29_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/h2u-technologies-inc_2022-04-29_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00985,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2022-06-27_summary_cap_summary_grouped_cap_intermediate_cap_ledgers.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2022-06-27_summary_cap_summary_grouped_cap_intermediate_cap_ledgers.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F00986,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2022-08-31_valuation_issued_2022-10-18_watermarked.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2022-08-31_valuation_issued_2022-10-18_watermarked.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00987,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2022-08-31_valuation_issued_2022-10-28_watermarked $0.26.pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2022-08-31_valuation_issued_2022-10-28_watermarked $0.26.pdf,PLACED,10 Technical & Diligence,False,moved,True
F00988,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2022-09-16_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/h2u-technologies-inc_2022-09-16_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00989,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2022-12-14_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2022-12-14_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F00990,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2022-12-31_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/h2u-technologies-inc_2022-12-31_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00991,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2023-01-22_summary_cap_summary_grouped_cap_intermediate_cap_ledgers_drafts.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2023-01-22_summary_cap_summary_grouped_cap_intermediate_cap_ledgers_drafts.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F00992,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2023-02-07_summary_cap_intermediate_cap.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2023-02-07_summary_cap_intermediate_cap.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F00993,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2023-02-07_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/h2u-technologies-inc_2023-02-07_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00994,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/h2u-technologies-inc_2023-03-08_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2023-03-08_summary_cap_summary_grouped_cap_intermediate_cap_detailed_cap_ledgers_drafts.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F00995,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 0 - Board Consent 2020-11-20 (option plan) v1.docx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/SOP 0 - Board Consent 2020-11-20 (option plan) v1.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00996,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 0 - Board Consent 2020-11-20 (option plan) v1.pdf,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 0 - Board Consent 2020-11-20 (option plan) v1.pdf,PLACED,03 Cap Table & Equity,False,moved,True
F00997,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 1 - 2020 Equity Incentive Plan 2020-11-20 v1.docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 1 - 2020 Equity Incentive Plan 2020-11-20 v1.docx,PLACED,03 Cap Table & Equity,False,moved,True
F00998,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 2 -  Stock Option Grant Notice 2020-11-20 v1 (Advisor form).docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 2 - Stock Option Grant Notice 2020-11-20 v1 (Advisor form).docx,PLACED,03 Cap Table & Equity,True,moved,True
F00999,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 2 -  Stock Option Grant Notice 2020-11-20 v1 (Advisor form)_1.docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 2 - Stock Option Grant Notice 2020-11-20 v1 (Advisor form)_1.docx,PLACED,03 Cap Table & Equity,True,moved,True
F01000,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 3 -  Stock Option Grant Notice 2020-11-20 (Employee form).docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 3 - Stock Option Grant Notice 2020-11-20 (Employee form).docx,PLACED,03 Cap Table & Equity,True,moved,True
F01001,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 4 - Stock Option Agreement 2020-11-20 v1.docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 4 - Stock Option Agreement 2020-11-20 v1.docx,PLACED,03 Cap Table & Equity,False,moved,True
F01002,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 5 - Exercise Notice 2020-11-20 v1 (early exercise).docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 5 - Exercise Notice 2020-11-20 v1 (early exercise).docx,PLACED,03 Cap Table & Equity,False,moved,True
F01003,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 5 - Exercise Notice 2020-11-20 v1.docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 5 - Exercise Notice 2020-11-20 v1.docx,PLACED,03 Cap Table & Equity,False,moved,True
F01004,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 6 - SH Consent 2020-11-20 (option plan) v1.docx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/SOP 6 - SH Consent 2020-11-20 (option plan) v1.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01005,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 6 - SH Consent 2020-11-20 (option plan) v1.pdf,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 6 - SH Consent 2020-11-20 (option plan) v1.pdf,PLACED,03 Cap Table & Equity,False,moved,True
F01006,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/SOP 7 - Board Consent 2020-11-20 (option grants FORM) v1.docx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/SOP 7 - Board Consent 2020-11-20 (option grants FORM) v1.docx,PLACED,03 Cap Table & Equity,False,moved,True
F01007,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2020 Stock Options/notes and instr from MJames re Stock Option Plan.pdf,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/notes and instr from MJames re Stock Option Plan.pdf,PLACED,03 Cap Table & Equity,False,moved,True
F01008,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/210827 H2U Technologies 409A Valuation $0.19 per share.pdf,COMPANIES/CaliCat (H2U)/13_Third_Party_and_Research/210827 H2U Technologies 409A Valuation $0.19 per share.pdf,PLACED,13 Third-Party & Research,False,moved,True
F01009,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents.zip,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - Clean Documents.zip,PLACED,10 Technical & Diligence,False,moved,True
F01010,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Series A - 7-22-2021 Documents.zip,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - Series A - 7-22-2021 Documents.zip,PLACED,10 Technical & Diligence,False,moved,True
F01011,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U Cap Table - Post-Closing.xlsx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/H2U Cap Table - Post-Closing.xlsx,PLACED,03 Cap Table & Equity,False,moved,True
F01012,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U Closing Set (Company).zip,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Closing Set (Company).zip,PLACED,10 Technical & Diligence,False,moved,True
F01013,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/h2u-technologies-inc_2021-10-01_summary_cap_intermediate_cap_detailed_cap_ledgers.xlsx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/h2u-technologies-inc_2021-10-01_summary_cap_intermediate_cap_detailed_cap_ledgers.xlsx,PLACED,10 Technical & Diligence,False,moved,True
F01014,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/A5665 H2U License (Cooley Comments 7-7-2021) v5 (Redline).pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/A5665 H2U License (Cooley Comments 7-7-2021) v5 (Redline).pdf,PLACED,10 Technical & Diligence,False,moved,True
F01015,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/A5665 H2U License (Cooley Comments 7-7-2021).docx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/A5665 H2U License (Cooley Comments 7-7-2021).docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01016,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/H2U - Issuance Agreement (Caltech)(Cooley 7-7-2021) v7 (Redline).pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - Issuance Agreement (Caltech)(Cooley 7-7-2021) v7 (Redline).pdf,PLACED,10 Technical & Diligence,False,moved,True
F01017,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/H2U - Issuance Agreement (Caltech)(Cooley 7-7-2021).docx,COMPANIES/CaliCat (H2U)/14_Historical_Superseded/H2U - Issuance Agreement (Caltech)(Cooley 7-7-2021).docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01018,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/H2U - Issuance Agreement (Shellwater)(Cooley 7-7-2021) v1 (Redline to Caltech).pdf,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - Issuance Agreement (Shellwater)(Cooley 7-7-2021) v1 (Redline to Caltech).pdf,PLACED,10 Technical & Diligence,False,moved,True
F01019,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/H2U - Issuance Agreement (Shellwater)(Cooley 7-7-2021).docx,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - Issuance Agreement (Shellwater)(Cooley 7-7-2021).docx,PLACED,10 Technical & Diligence,False,moved,True
F01020,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/H2U Cap Table - Post-Closing.xlsx,COMPANIES/CaliCat (H2U)/03_Cap_Table_and_Equity/H2U Cap Table - Post-Closing__F01020.xlsx,PLACED,03 Cap Table & Equity,False,moved,True
F01021,CaliCat (H2U),"2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/Caltech + LBNL/H2U Technologies, Inc. - Series A - Management Rights Letter (Hydrogen Technologies LLC).pdf","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies, Inc. - Series A - Management Rights Letter (Hydrogen Technologies LLC).pdf",PLACED,10 Technical & Diligence,False,moved,True
F01022,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/A5665 H2U License (Execution Version).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/A5665 H2U License (Execution Version).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01023,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/Amendment to RSPA (J. DiSanto).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Amendment to RSPA (J. DiSanto).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01024,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/Amendment to RSPA (N. Lewis).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/Amendment to RSPA (N. Lewis).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01025,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U - Issuance Agreement (Caltech)(Execution Version).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - Issuance Agreement (Caltech)(Execution Version).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01026,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U - Issuance Agreement (Shellwater)(To be entered into Post-Closing).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U - Issuance Agreement (Shellwater)(To be entered into Post-Closing).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01027,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies - A&R Certificate of Incorporation (Execution Version).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - A&R Certificate of Incorporation (Execution Version).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01028,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies - Investor Rights Agreement (Execution Version).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - Investor Rights Agreement (Execution Version).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01029,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies - Right of First Refusal (Execution Version).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - Right of First Refusal (Execution Version).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01030,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies - Series A - Disclosure Schedule (Execution Version).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - Series A - Disclosure Schedule (Execution Version).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01031,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies - Stock Purchase Agreement (Execution Version).DOCX,COMPANIES/CaliCat (H2U)/02_Financing_and_Legal/H2U Technologies - Stock Purchase Agreement (Execution Version).DOCX,PLACED,02 Financing & Legal,False,moved,True
F01032,CaliCat (H2U),2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies - Voting Agreement (Execution Version).DOCX,COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies - Voting Agreement (Execution Version).DOCX,PLACED,10 Technical & Diligence,False,moved,True
F01033,CaliCat (H2U),"2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies, Inc. - Indemnification Agreement (Andrew Krowne)(Execution Version).DOC","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies, Inc. - Indemnification Agreement (Andrew Krowne)(Execution Version).DOC",PLACED,10 Technical & Diligence,False,moved,True
F01034,CaliCat (H2U),"2022 H2U Data Room B2 (A+ Round)/Equity/2021 Series A/Series A Initial Closing/H2U - Clean Documents/H2U Technologies, Inc. - Indemnification Agreement (Form).DOC","COMPANIES/CaliCat (H2U)/10_Technical_and_Diligence/H2U Technologies, Inc. - Indemnification Agreement (Form).DOC",PLACED,10 Technical & Diligence,False,moved,True
